model_id,autoencoder,embedding,pretext_loss,cluster_loss,metric,embedding_dim,n_clusters,dim_reduction,reduced_dim,run_1_train_SC,run_1_train_DBI,run_1_test_SC,run_1_test_DBI,run_1_train_time,run_2_train_SC,run_2_train_DBI,run_2_test_SC,run_2_test_DBI,run_2_train_time,run_3_train_SC,run_3_train_DBI,run_3_test_SC,run_3_test_DBI,run_3_train_time,run_4_train_SC,run_4_train_DBI,run_4_test_SC,run_4_test_DBI,run_4_train_time,run_5_train_SC,run_5_train_DBI,run_5_test_SC,run_5_test_DBI,run_5_train_time
63628dd84b68c3e97c1f7d14,resnet,multi_rec,multi_rec,dtc,cid,10,6,PCA,5.0,-1.0,-1.0,-1.0,-1.0,59.019490480422974,0.4807380139827728,0.6556938765654036,0.47258204221725464,0.6640647447441915,59.582435607910156,-1.0,-1.0,-1.0,-1.0,70.71903729438782,-1.0,-1.0,-1.0,-1.0,59.64049792289734,-1.0,-1.0,-1.0,-1.0,58.725834131240845
63628dd84b68c3e97c1f7d15,resnet,multi_rec,multi_rec,dtc,cid,10,6,UMAP,5.0,0.20634230971336365,0.7952863466339161,0.22845198214054108,0.7573643288260733,58.77341938018799,0.4885520935058594,0.5250286023668215,0.4718282222747803,0.5126714514299459,59.91285061836243,0.7172876596450806,0.6090683649380154,0.7132977247238159,0.5315019575252808,69.6087577342987,-1.0,-1.0,-1.0,-1.0,58.90814208984375,-1.0,-1.0,-1.0,-1.0,58.68526220321655
63628dd84b68c3e97c1f7d16,resnet,vae,vae,None,None,10,2,None,None,0.07152190804481506,3.471781022387636,0.07237106561660767,3.4660086122405422,5.9281532764434814,0.07135998457670212,3.4850676260521456,0.0718652531504631,3.4635038795475817,5.9258599281311035,0.07231581956148148,3.4675751393471956,0.07002301514148712,3.5032205110690944,70.2954363822937,0.07062634825706482,3.521343213884755,0.0704445019364357,3.4975869623959177,5.932150363922119,0.06930545717477798,3.5205030704117037,0.07074039429426193,3.4954418913804433,5.895653247833252
63628dd84b68c3e97c1f7d19,resnet,vae,vae,None,None,10,4,None,None,0.0642789751291275,2.776831744983296,0.0644274577498436,2.801009642278694,5.9262964725494385,0.06501279026269913,2.760124175294735,0.06415870785713196,2.771264807739596,5.9005396366119385,0.0639801025390625,2.8095453931847487,0.06563891470432281,2.7638593015989814,70.47846293449402,0.06345190852880478,2.769864611764503,0.06671241670846939,2.738746528227757,5.940762519836426,0.0660894587635994,2.7488005722651496,0.06328769028186798,2.798754838271986,5.953325510025024
63628dd84b68c3e97c1f7d1c,resnet,vae,vae,None,None,10,6,None,None,0.06861511617898941,2.4406211235828037,0.06601296365261078,2.443047319304003,5.950327157974243,0.06535184383392334,2.4797318464253215,0.06608553230762482,2.4640096799030555,5.960691928863525,0.06676902621984482,2.4506915907584546,0.06546363234519958,2.487152030689049,18.471466064453125,0.0666332021355629,2.4644238881805216,0.06649685651063919,2.470045826781169,5.918594837188721,0.06565196067094803,2.458782711304454,0.06524787098169327,2.511330802419144,5.929086208343506
63628dd94b68c3e97c1f7d28,resnet,vae,vae,dtc,eucl,10,2,None,5.0,0.06432158499956131,3.454175344874856,0.06478481739759445,3.5683488366360527,42.622841358184814,0.15544572472572327,2.092036447077877,0.1608579456806183,1.9350196864971678,42.007577657699585,0.06586054712533951,3.6800974410941834,0.06818601489067078,3.574547324201464,47.79395580291748,0.06424584984779358,3.6270967031069605,0.06502974778413773,3.685988760565831,41.77515244483948,0.06302548199892044,3.6996120842425317,0.0613253191113472,3.6881605555078822,41.703564405441284
63628dd94b68c3e97c1f7d29,resnet,vae,vae,dtc,eucl,10,2,PCA,5.0,0.06530419737100601,3.64507851812556,0.06237746775150299,3.765218303083265,42.40300726890564,0.06351830065250397,3.7211889240130884,0.06419361382722855,3.717499622951512,41.73264265060425,0.06033282354474068,3.8320649034476,0.06375867873430252,3.696031742449072,47.663010597229004,0.06486545503139496,3.7156513581969746,0.06159605458378792,3.7366447272460763,41.758636236190796,0.06604444980621338,3.628230708433988,0.06493005156517029,3.66771986416502,41.893184423446655
63628dd94b68c3e97c1f7d2a,resnet,vae,vae,dtc,eucl,10,2,UMAP,5.0,0.06580300629138947,3.618271096174433,0.06667298823595047,3.5741341848411867,42.08059072494507,0.056773290038108826,3.5120464372116866,0.07472383975982666,3.3970758329584423,42.77474927902222,0.06519368290901184,3.6576003608971996,0.06409870088100433,3.6916033180208454,46.85392737388611,0.06596650183200836,3.6715316100791915,0.06530618667602539,3.6498536903346324,42.354631185531616,0.06323345750570297,3.614686738602295,0.06716438382863998,3.577529824305265,41.747467041015625
63628dd94b68c3e97c1f7d2b,resnet,vae,vae,dtc,eucl,10,4,None,5.0,0.052708882838487625,3.046821568356513,0.04999222606420517,3.1876363029661294,43.02619457244873,0.05394633486866951,3.0673344917037,0.051520977169275284,3.153775276152361,42.71464467048645,0.056214574724435806,2.9468903656910292,0.053811170160770416,3.024263636752114,47.12849712371826,0.05622614175081253,3.101445997431999,0.05231957882642746,3.1617856898484336,42.780375719070435,0.05220787227153778,3.09828598039788,0.054892610758543015,3.018269389657286,42.06836557388306
63628dd94b68c3e97c1f7d2c,resnet,vae,vae,dtc,eucl,10,4,PCA,5.0,0.05156297981739044,3.0422754301127255,0.05542818084359169,3.0031587934371355,43.995240926742554,0.05375925451517105,3.152243673393741,0.05323523283004761,3.145344775179386,42.32113432884216,0.05150141566991806,3.0662290745119645,0.0520976297557354,3.0541210224493107,46.49790644645691,0.054567694664001465,3.0262355466662303,0.050669874995946884,3.158422212567099,42.22184157371521,0.048007458448410034,3.2614156712535682,0.051889192312955856,3.1432255249442784,42.30660033226013
63628dd94b68c3e97c1f7d2d,resnet,vae,vae,dtc,eucl,10,4,UMAP,5.0,0.052731335163116455,3.0873913539770914,0.05362248420715332,3.0818655116967264,43.27624869346619,0.053165242075920105,3.080000084393737,0.05299980938434601,3.063443190275187,42.85606932640076,0.05351357161998749,3.059804018363618,0.05249161645770073,3.0468237555969653,47.551830530166626,0.05025395750999451,3.162837371283911,0.05101625621318817,3.2003950589279757,42.550275802612305,0.053286921232938766,3.0516436278242214,0.05305784195661545,3.0429358253401935,42.91889500617981
63628dd94b68c3e97c1f7d2e,resnet,vae,vae,dtc,eucl,10,6,None,5.0,0.052688878029584885,2.718146489168099,0.05225130543112755,2.7290806201640962,43.44456505775452,0.04615704342722893,2.868706748601543,0.045134056359529495,2.8948960482481145,43.777480602264404,0.05379481986165047,2.7138744247782545,0.052686747163534164,2.7720522796776788,48.16024708747864,0.05129596218466759,2.799513346207148,0.05266156792640686,2.7834799871690805,42.399800062179565,0.05094063654541969,2.765674373646114,0.049203354865312576,2.841071341452746,43.63821005821228
63628dd94b68c3e97c1f7d2f,resnet,vae,vae,dtc,eucl,10,6,PCA,5.0,0.04687120392918587,2.902846322395144,0.05139242485165596,2.867548635502759,43.12458610534668,0.05115146189928055,2.8112525022455457,0.049536507576704025,2.8174833253413927,42.648669719696045,0.047646231949329376,2.765849156134516,0.04895682632923126,2.697925339641701,47.507020235061646,0.04936588183045387,2.8253590421009434,0.0494939349591732,2.8118116708786265,42.96963119506836,0.05295073240995407,2.7475543592941576,0.05375673994421959,2.735763669838596,43.05794334411621
63628dd94b68c3e97c1f7d30,resnet,vae,vae,dtc,eucl,10,6,UMAP,5.0,0.04793786630034447,2.8308691891778768,0.04746612161397934,2.846500433714936,43.31170201301575,0.05339568108320236,2.6404342660207143,0.05215521156787872,2.731806382689651,43.50697994232178,0.05071228742599487,2.8272162256407736,0.05087059736251831,2.846399939447286,47.172282457351685,0.050524964928627014,2.803913527356613,0.050002019852399826,2.8099981690872844,43.069263219833374,0.054374802857637405,2.7279517695755504,0.05152074620127678,2.8240322580436827,42.562525272369385
63628dd94b68c3e97c1f7d31,resnet,vae,vae,dtc,cid,10,2,None,5.0,-1.0,-1.0,-1.0,-1.0,56.832484006881714,-1.0,-1.0,-1.0,-1.0,56.47407078742981,-1.0,-1.0,-1.0,-1.0,60.786269664764404,-1.0,-1.0,-1.0,-1.0,57.078063011169434,-1.0,-1.0,-1.0,-1.0,56.438528060913086
63628dd94b68c3e97c1f7d32,resnet,vae,vae,dtc,cid,10,2,PCA,5.0,-1.0,-1.0,-1.0,-1.0,56.27272987365723,-1.0,-1.0,-1.0,-1.0,56.34647464752197,-0.23523464798927307,2.211053547704976,-0.21894471347332,1.9958957795666208,60.179075717926025,-1.0,-1.0,-0.25855588912963867,2.8291105336499385,56.596832513809204,-1.0,-1.0,-1.0,-1.0,55.906716108322144
63628dd94b68c3e97c1f7d33,resnet,vae,vae,dtc,cid,10,2,UMAP,5.0,-1.0,-1.0,-1.0,-1.0,57.355117082595825,-1.0,-1.0,-1.0,-1.0,56.89659237861633,-1.0,-1.0,-1.0,-1.0,61.11280155181885,-1.0,-1.0,-1.0,-1.0,57.05787396430969,-1.0,-1.0,-1.0,-1.0,56.11718249320984
63628dd94b68c3e97c1f7d34,resnet,vae,vae,dtc,cid,10,4,None,5.0,-1.0,-1.0,-1.0,-1.0,58.058643102645874,-1.0,-1.0,-1.0,-1.0,58.47818112373352,-1.0,-1.0,-1.0,-1.0,61.559836864471436,-1.0,-1.0,-1.0,-1.0,58.13883948326111,-1.0,-1.0,-1.0,-1.0,57.5867555141449
63628dd94b68c3e97c1f7d35,resnet,vae,vae,dtc,cid,10,4,PCA,5.0,-1.0,-1.0,-1.0,-1.0,57.579293966293335,-1.0,-1.0,-1.0,-1.0,57.89355134963989,-1.0,-1.0,-1.0,-1.0,61.92076563835144,-1.0,-1.0,-0.26821625232696533,3.76833782516143,58.02342200279236,-1.0,-1.0,-1.0,-1.0,57.39540719985962
63628dd94b68c3e97c1f7d36,resnet,vae,vae,dtc,cid,10,4,UMAP,5.0,-1.0,-1.0,-1.0,-1.0,58.260788440704346,-1.0,-1.0,-1.0,-1.0,58.5339469909668,-1.0,-1.0,-1.0,-1.0,61.93599486351013,-1.0,-1.0,-1.0,-1.0,58.03264379501343,-1.0,-1.0,-1.0,-1.0,57.8368878364563
63628dd94b68c3e97c1f7d37,resnet,vae,vae,dtc,cid,10,6,None,5.0,-1.0,-1.0,-1.0,-1.0,59.57545351982117,-1.0,-1.0,-1.0,-1.0,59.42719316482544,-1.0,-1.0,-1.0,-1.0,62.75229024887085,-1.0,-1.0,-1.0,-1.0,59.410459995269775,-1.0,-1.0,-1.0,-1.0,60.53812646865845
63628dd94b68c3e97c1f7d38,resnet,vae,vae,dtc,cid,10,6,PCA,5.0,-1.0,-1.0,-1.0,-1.0,59.68143653869629,-1.0,-1.0,-1.0,-1.0,59.12246513366699,-1.0,-1.0,-1.0,-1.0,59.27094125747681,-1.0,-1.0,-1.0,-1.0,59.15466380119324,-1.0,-1.0,-1.0,-1.0,59.891876459121704
63628dd94b68c3e97c1f7d39,resnet,vae,vae,dtc,cid,10,6,UMAP,5.0,-1.0,-1.0,-1.0,-1.0,59.81995415687561,-1.0,-1.0,-1.0,-1.0,59.567858934402466,-1.0,-1.0,-1.0,-1.0,58.62683701515198,-1.0,-1.0,-1.0,-1.0,58.53223919868469,-1.0,-1.0,-1.0,-1.0,59.428497314453125
63628dd94b68c3e97c1f7d3a,lstm,mse,mse,None,None,10,2,None,None,0.5660912990570068,0.5930756221778758,0.5660923719406128,0.5930778965818697,3.7429380416870117,0.5364325642585754,0.6556278111345515,0.5364307761192322,0.6556222702518879,3.615889549255371,0.5967069268226624,0.5471136139422037,0.5967082381248474,0.5471028481324768,3.737567663192749,0.5832690596580505,0.5665276445453014,0.5832681059837341,0.5665291470043878,3.6828057765960693,0.5977334976196289,0.5479861384254557,0.5977315306663513,0.5479877272842281,3.549605369567871
63628dd94b68c3e97c1f7d3d,lstm,mse,mse,None,None,10,4,None,None,0.41040387749671936,0.7673532886626903,0.41040462255477905,0.7673527276363955,3.545459747314453,0.4785345196723938,0.6222460293793031,0.47870105504989624,0.6217744609697282,3.6519179344177246,0.4917023777961731,0.6300590726501454,0.49327680468559265,0.6115547468669735,3.5700573921203613,0.44282299280166626,0.7064182307596019,0.44281911849975586,0.706423208684386,3.610032796859741,0.5323305726051331,0.5410444427322552,0.5322394967079163,0.5411868782684643,3.5888755321502686
63628dd94b68c3e97c1f7d40,lstm,mse,mse,None,None,10,6,None,None,0.40650510787963867,0.7757237664059492,0.4062435030937195,0.7750949809561782,3.753537654876709,0.3500501811504364,0.9794168204955876,0.34921884536743164,0.9785570495652101,3.506023645401001,0.43644705414772034,0.6905558932180479,0.43840375542640686,0.6910165854679707,3.569962501525879,0.37593504786491394,0.8115197189567723,0.37760838866233826,0.8096150817080229,3.562007427215576,0.45783984661102295,0.6768020266759862,0.45783811807632446,0.6768032963813907,3.554431915283203
63628dda4b68c3e97c1f7d4c,lstm,mse,mse,dtc,eucl,10,2,None,5.0,0.5567768216133118,0.5394309564325551,0.5728948712348938,0.5230272011141034,36.53522777557373,0.3911619484424591,0.6896079608873126,0.3952230215072632,0.6867822956590028,36.255671977996826,0.4507787823677063,0.6903694897655894,0.4658917188644409,0.6621317885955068,37.03346061706543,0.38384830951690674,0.6614078481529881,0.3933139741420746,0.6522056618052866,36.114840030670166,0.5489562749862671,0.6225825789024022,0.5589471459388733,0.6082787542059637,36.35596990585327
63628dda4b68c3e97c1f7d4d,lstm,mse,mse,dtc,eucl,10,2,PCA,5.0,0.4895908236503601,0.6681542701794947,0.49279752373695374,0.6730228722975428,37.015231132507324,0.5375626087188721,0.6341913642257561,0.5427576303482056,0.6389189227119341,36.96278381347656,0.5023494958877563,0.6895360653256188,0.5211964249610901,0.659596799567261,36.43338990211487,0.4389593005180359,0.6849985743352927,0.4463607966899872,0.6734414492036711,36.04124355316162,0.5168614387512207,0.6765060348550901,0.5220627188682556,0.6635107930324884,36.254931926727295
63628dda4b68c3e97c1f7d4e,lstm,mse,mse,dtc,eucl,10,2,UMAP,5.0,0.5545710921287537,0.5632956531860368,0.5495022535324097,0.5789167417360735,36.52305197715759,0.5695322751998901,0.5904288416230351,0.5709354281425476,0.59569990851126,36.194506883621216,0.5720686912536621,0.5860499745457602,0.5767148733139038,0.5764705332068865,36.502201795578,0.4899272918701172,0.6507996779808878,0.48803722858428955,0.6502469420358485,36.893415689468384,0.5807318091392517,0.7150151114720773,0.5796183943748474,0.6923984727278379,36.33742070198059
63628dda4b68c3e97c1f7d4f,lstm,mse,mse,dtc,eucl,10,4,None,5.0,0.4735053777694702,0.6271362808712029,0.5039571523666382,0.589344215356349,37.576146602630615,0.4481615126132965,0.6510493240876795,0.4421578347682953,0.6723589955717841,36.81378698348999,0.46906986832618713,0.578418353858267,0.479882150888443,0.558296444467136,37.50539302825928,0.4452420771121979,0.6803211282330904,0.4334620237350464,0.7054446502205417,36.527942180633545,0.46112701296806335,0.545193725129475,0.46638160943984985,0.5471067093909433,36.41873860359192
63628dda4b68c3e97c1f7d50,lstm,mse,mse,dtc,eucl,10,4,PCA,5.0,0.39311328530311584,0.6012614842723913,0.40334653854370117,0.5846317092561019,37.52091598510742,0.47270524501800537,0.5875157833397511,0.48693469166755676,0.5763236649063049,37.22465372085571,0.38617023825645447,0.6573699027875589,0.39957448840141296,0.6457164051898321,36.2486732006073,-1.0,-1.0,-1.0,-1.0,36.958335399627686,0.4837004542350769,0.5693384142038365,0.4693373441696167,0.5754303102844138,37.350748777389526
63628dda4b68c3e97c1f7d51,lstm,mse,mse,dtc,eucl,10,4,UMAP,5.0,0.4992515742778778,0.5281588722130759,0.5102172493934631,0.5520234865212024,37.82275390625,0.23260481655597687,0.864198086470752,0.2757348418235779,0.9162101502000217,37.39042043685913,0.4623382091522217,1.122740761287221,0.4695955812931061,1.0307858497225748,37.00357246398926,0.49725183844566345,0.5538747963829587,0.4927138686180115,0.5688848469133585,36.68710803985596,0.4677692651748657,0.6095402362520806,0.472796767950058,0.5933145203262614,36.862966537475586
63628dda4b68c3e97c1f7d52,lstm,mse,mse,dtc,eucl,10,6,None,5.0,0.33627429604530334,1.0700100725771295,0.3169673681259155,1.0357597530620326,38.49754357337952,0.37235984206199646,0.8265180365149023,0.3732917606830597,0.8368895295449552,38.0364875793457,-1.0,-1.0,-1.0,-1.0,38.47815990447998,0.46584928035736084,0.6411779221162097,0.48300623893737793,0.6448595229738537,38.11226963996887,0.38820818066596985,0.6261988497955989,-1.0,-1.0,37.436758279800415
63628dda4b68c3e97c1f7d53,lstm,mse,mse,dtc,eucl,10,6,PCA,5.0,0.44170382618904114,0.667254704619905,0.45198553800582886,0.6606047238919999,37.94174337387085,0.41596364974975586,0.6852829734432185,-1.0,-1.0,37.43955063819885,0.479953408241272,0.6020397255532814,0.46993282437324524,0.6154174833283014,37.324827909469604,-1.0,-1.0,-1.0,-1.0,37.06646180152893,0.38139021396636963,0.5973605455867457,-1.0,-1.0,37.33214354515076
63628dda4b68c3e97c1f7d54,lstm,mse,mse,dtc,eucl,10,6,UMAP,5.0,0.45516130328178406,0.5646536933224013,-1.0,-1.0,38.6659300327301,0.42211583256721497,0.6572749336645652,0.4233004152774811,0.6522191566901437,37.90816044807434,0.5095809698104858,0.5686959301932112,0.5215967893600464,0.5480133803599602,37.225279569625854,0.43329086899757385,0.6547038456845948,0.43098053336143494,0.6602574605035202,37.252214431762695,-1.0,-1.0,-1.0,-1.0,37.71677494049072
63628dda4b68c3e97c1f7d55,lstm,mse,mse,dtc,cid,10,2,None,5.0,0.5343855023384094,0.5520338519857303,0.5661194920539856,0.5290482834143434,51.74000287055969,0.5283702611923218,0.6528371510001935,0.5301666259765625,0.6581845465654087,51.60029411315918,0.5234252214431763,0.6512039445743539,0.5366552472114563,0.627588278094214,50.41521668434143,0.5632290840148926,0.5781030833980192,0.5566854476928711,0.582828421592564,51.45315742492676,0.5822216868400574,0.5598636321094088,0.5832894444465637,0.5607284888297989,50.77503848075867
63628dda4b68c3e97c1f7d56,lstm,mse,mse,dtc,cid,10,2,PCA,5.0,0.7262905836105347,0.40256938571298007,0.734808087348938,0.38804879750972865,51.81181836128235,0.4751198887825012,0.6584834321641605,0.5006008744239807,0.6280326486701207,51.18121290206909,0.5790503621101379,0.565086826766107,0.5642316341400146,0.5843430543294614,51.373539447784424,0.4288938045501709,0.6631854428862897,0.43250948190689087,0.6549010919027798,51.43449115753174,0.5598592758178711,0.6110303482894173,0.5615359544754028,0.6045471698589275,50.42568922042847
63628dda4b68c3e97c1f7d57,lstm,mse,mse,dtc,cid,10,2,UMAP,5.0,0.4923500418663025,0.5508104664712389,0.5286203026771545,0.5184827093525735,50.925647258758545,0.4629882872104645,0.6562319139291778,0.46497687697410583,0.661208205918656,51.369890213012695,0.7072928547859192,0.4130335711442431,0.67342209815979,0.4011923291818994,51.25037956237793,0.45672938227653503,0.6225227989408988,0.4690685272216797,0.6125820864070028,50.83082413673401,0.4682252109050751,0.6910118590936323,0.48177093267440796,0.6672969779663797,50.65953612327576
63628dda4b68c3e97c1f7d58,lstm,mse,mse,dtc,cid,10,4,None,5.0,0.49905431270599365,0.5573057759634612,0.5109025835990906,0.55398630923379,52.68238353729248,0.4017165005207062,0.5780617044912254,0.4084033966064453,0.5730390711780262,52.65730834007263,0.3930290937423706,0.7038775446266398,0.39004161953926086,0.6954506593581768,51.98653554916382,0.43966513872146606,0.6332628432377218,0.44641196727752686,0.6114626962332647,52.587498903274536,0.5227450132369995,0.5726045458198098,0.5248354077339172,0.5629245806248526,51.342591524124146
63628dda4b68c3e97c1f7d59,lstm,mse,mse,dtc,cid,10,4,PCA,5.0,-1.0,-1.0,-1.0,-1.0,52.74157643318176,0.47480371594429016,0.5228943288723119,0.4856298267841339,0.5379861013735945,52.573686361312866,0.46956488490104675,0.6650923694931514,0.4737103283405304,0.6531753189705503,53.269572257995605,0.30018606781959534,0.8481652038316109,0.291068434715271,0.8806027504523777,52.56113362312317,0.47553473711013794,0.5923878709952515,0.47860297560691833,0.5803408723380834,52.678138732910156
63628dda4b68c3e97c1f7d5a,lstm,mse,mse,dtc,cid,10,4,UMAP,5.0,0.41162386536598206,0.6989803671779304,0.39838334918022156,0.6985636724306364,52.27330708503723,0.4536111056804657,0.5914279692785608,0.45934244990348816,0.599860728544194,52.53352642059326,0.47121337056159973,0.5892290903244942,0.4720393419265747,0.587743014092345,52.270090103149414,0.6165997982025146,0.7643338645790131,0.5956865549087524,0.630161389349423,53.00251054763794,0.4951938986778259,0.573517080177655,0.49385979771614075,0.5537683926781322,51.851879835128784
63628dda4b68c3e97c1f7d5b,lstm,mse,mse,dtc,cid,10,6,None,5.0,0.4312609136104584,0.7466714474148048,0.4361492693424225,0.6943352177623979,54.17007875442505,0.4411637485027313,0.6195210586600245,0.41922640800476074,0.6301864315386367,53.56683707237244,-1.0,-1.0,-1.0,-1.0,53.8577766418457,0.32874539494514465,0.8014669577565714,0.3329922556877136,0.7854012825143103,53.78796052932739,0.45082324743270874,0.5664647657408647,0.4485483467578888,0.5636415939108961,53.16297698020935
63628dda4b68c3e97c1f7d5c,lstm,mse,mse,dtc,cid,10,6,PCA,5.0,0.49438613653182983,0.5194754209746159,0.49155327677726746,0.5439204968908019,54.33676886558533,0.4602071940898895,0.6516028948126954,0.45941922068595886,0.6669626469651687,53.780766010284424,0.4580429792404175,0.5154969807360613,-1.0,-1.0,53.57708525657654,0.23474884033203125,0.9410100313866098,0.20654644072055817,0.9629136581774654,53.55069828033447,0.49922841787338257,0.5406524228561921,0.4730944037437439,0.5634699221520798,53.82625603675842
63628dda4b68c3e97c1f7d5d,lstm,mse,mse,dtc,cid,10,6,UMAP,5.0,0.3895469903945923,0.6935040298383828,0.3971203863620758,0.6858727990950122,53.607118368148804,-1.0,-1.0,0.4191012382507324,0.56297164864775,53.921640396118164,0.5030171275138855,0.5594097033339653,-1.0,-1.0,53.951799154281616,0.5047098994255066,0.5740544789835497,0.49743956327438354,0.5729978662279196,53.97317957878113,0.47315043210983276,0.6545450093981457,0.4796520173549652,0.6561027481139222,53.627415895462036
63628ddb4b68c3e97c1f7d82,lstm,vae,vae,None,None,10,2,None,None,0.0708971843123436,3.4851057842499387,0.07118000835180283,3.487602953390891,3.810920476913452,0.07196778804063797,3.462238533615178,0.07263338565826416,3.4474693712305737,3.7731404304504395,0.07155269384384155,3.4903384902371757,0.07269295305013657,3.4513619349812816,3.820573568344116,0.07161097228527069,3.466557952303095,0.0714501291513443,3.4734986901337255,3.8368961811065674,0.0707196593284607,3.502644221057987,0.07067197561264038,3.515272442662309,3.8421685695648193
63628ddc4b68c3e97c1f7d85,lstm,vae,vae,None,None,10,4,None,None,0.06571541726589203,2.771325514912896,0.06514736264944077,2.7466806842178024,3.8123698234558105,0.06412377953529358,2.7880628387497666,0.06435976922512054,2.7708620342517998,3.760828733444214,0.06540295481681824,2.762289922999474,0.06490984559059143,2.7791022974806623,3.8035452365875244,0.06391695886850357,2.7907042827979893,0.06367095559835434,2.8005288285868266,3.7693495750427246,0.06460893154144287,2.8162279020149605,0.06493043154478073,2.7729094051903096,3.8324053287506104
63628ddc4b68c3e97c1f7d88,lstm,vae,vae,None,None,10,6,None,None,0.06627608090639114,2.4328858907102466,0.06585587561130524,2.4469919051765068,3.823596477508545,0.06536835432052612,2.4667141307052804,0.06523097306489944,2.4510611364815595,3.7675395011901855,0.06631230562925339,2.491880427563219,0.06686276197433472,2.446056212110094,3.974368095397949,0.06416893750429153,2.4975087349538723,0.06735127419233322,2.4741942062298565,3.7992827892303467,0.06635938584804535,2.528253004027562,0.06545811891555786,2.489303863793141,3.7797653675079346
63628ddc4b68c3e97c1f7d94,lstm,vae,vae,dtc,eucl,10,2,None,5.0,0.06386660784482956,3.669787028549842,0.06594492495059967,3.654412562303144,37.88910746574402,0.0663953572511673,3.6228102214121267,0.06734548509120941,3.5399441944755496,37.13702392578125,0.06349992752075195,3.727213481231736,0.06177947297692299,3.7960694538393933,36.70544672012329,0.06326581537723541,3.7291234735596843,0.06377601623535156,3.707690020984936,37.044041872024536,0.061042726039886475,3.8105329414945053,0.06219314783811569,3.768211250475604,36.57201528549194
63628ddc4b68c3e97c1f7d95,lstm,vae,vae,dtc,eucl,10,2,PCA,5.0,0.06246211752295494,3.725556639104349,0.06349701434373856,3.6603284102873204,37.061333417892456,0.06038541719317436,3.8175903560017965,0.06663022190332413,3.629676312388181,37.334843158721924,0.06156342104077339,3.7615419371563594,0.06473824381828308,3.689926734746709,36.93668460845947,0.06400257349014282,3.6953788037811197,0.0660199448466301,3.63656075425755,36.777557373046875,0.06323887407779694,3.735319271884632,0.06241773068904877,3.7369570591054133,36.56917905807495
63628ddc4b68c3e97c1f7d96,lstm,vae,vae,dtc,eucl,10,2,UMAP,5.0,0.06092870980501175,3.4645347821465733,0.06364250928163528,3.4912012047605656,36.45556879043579,0.06384651362895966,3.7342042804398896,0.06403403729200363,3.714094085186921,36.913880825042725,0.06123478338122368,3.699183257737769,0.06687372177839279,3.565994681053531,36.94655251502991,0.06391196697950363,3.60271215463599,0.06710834056138992,3.6256195348954536,36.39893889427185,0.06463102996349335,3.6749709133485307,0.06228519603610039,3.7882302906913594,37.263301610946655
63628ddc4b68c3e97c1f7d97,lstm,vae,vae,dtc,eucl,10,4,None,5.0,0.05527559295296669,2.961445507392436,0.052356064319610596,3.018249884160608,37.77729249000549,0.05552878975868225,3.0217450422850693,0.054162949323654175,3.014316754554582,38.02369689941406,0.05057660862803459,3.062071001411145,0.051331281661987305,3.065695255390719,37.2883825302124,0.05232083424925804,3.1369711653881907,0.05181363224983215,3.1598715412767078,37.40380620956421,0.0484049990773201,3.2599295864445956,0.04597334936261177,3.3202707454456157,36.73241639137268
63628ddc4b68c3e97c1f7d98,lstm,vae,vae,dtc,eucl,10,4,PCA,5.0,0.04955713450908661,3.1963469341668658,0.05341050773859024,3.0749284673737014,37.952035427093506,0.050338104367256165,3.217104404806681,0.05310382694005966,3.1861428863846672,37.92076563835144,0.05480554699897766,3.075697424607558,0.054781097918748856,3.1016307489553734,38.045177936553955,0.05206134542822838,3.164243191679102,0.054915279150009155,3.0363920013499532,38.17176365852356,0.051808763295412064,3.2306973224829876,0.052428122609853745,3.2053776400919367,37.37599205970764
63628ddc4b68c3e97c1f7d99,lstm,vae,vae,dtc,eucl,10,4,UMAP,5.0,0.0531851202249527,3.0103871327422187,0.053142301738262177,3.0880162125224846,37.94469738006592,0.05389224737882614,3.038197276148462,0.05351709574460983,3.0826048974122893,37.92137670516968,0.053133729845285416,3.049902252132065,0.0555853471159935,2.9917030075254383,37.73351979255676,0.054523978382349014,3.023832528738286,0.05623014271259308,3.027042414574026,37.4537513256073,0.052104391157627106,3.181326425894668,0.05060236155986786,3.1886302588216853,37.794753313064575
63628ddc4b68c3e97c1f7d9a,lstm,vae,vae,dtc,eucl,10,6,None,5.0,0.049503862857818604,2.7734683905982056,0.05141833424568176,2.77937622461115,38.30682110786438,0.04923606291413307,2.8267020619227505,0.05182855948805809,2.798623219773832,37.90575981140137,0.051178157329559326,2.772621219758962,0.04952052980661392,2.8201229329502726,37.72467374801636,0.052023500204086304,2.746554101411266,0.05315040424466133,2.748078264634549,38.007303953170776,0.052808187901973724,2.7808401211564395,0.04992489144206047,2.7785308868548024,38.469393253326416
63628ddc4b68c3e97c1f7d9b,lstm,vae,vae,dtc,eucl,10,6,PCA,5.0,0.04516255110502243,2.9298869037589945,0.04949646070599556,2.8843369274910784,38.805325508117676,0.04975270479917526,2.7817038509422076,0.05324795842170715,2.7059615048524335,37.94137716293335,0.04922124743461609,2.7615410182937867,0.04881460964679718,2.8232830979134786,37.7593412399292,0.051802441477775574,2.8060415682650013,0.05182536318898201,2.783546082021827,38.53002190589905,0.05307568237185478,2.704932132580085,0.050269462168216705,2.7498711473292663,37.15032696723938
